sequence_name,gc_content,P2,RNA,terH,total_score
sample7134,56.634746922024625,0.02051983584131327,0.229014598540146,0.010516689529035207,0
sample4021,56.31244323342416,0.02051983584131327,0.22797456857402362,0.010449795547478418,0
sample8513,55.73622402890695,0.02051983584131327,0.22684139177586987,0.010397830018083183,0
sample3291,55.152065365410806,0.02051983584131327,0.22787108488424876,0.010449795547478418,0
sample2197,55.0658791458428,0.02051983584131327,0.22828558435652568,0.010449795547478418,0
sample9608,54.62414578587699,0.02051983584131327,0.22880583409298086,0.010478359908883827,0
sample6567,53.75170532060027,0.02051983584131327,0.2283894449499545,0.010473588342440802,0
sample6791,52.52387448840382,0.02051983584131327,0.22793448589626933,0.010502283105022832,0
sample2656,51.775956284153004,0.02051983584131327,0.2287015945330296,0.010492700729927007,0
sample9448,51.63934426229508,0.02051983584131327,0.22911912368781379,0.010473588342440802,0
sample1329,51.276207839562446,0.02051983584131327,0.22932846048423938,0.010483135824977211,0
sample1893,50.34075420263517,0.02051983584131327,0.2283894449499545,0.010454545454545454,0
sample125,50.15930814747383,0.02051983584131327,0.22849340009103322,0.010531135531135532,0
sample6740,49.840401276789784,0.02051983584131327,0.22911912368781379,0.010526315789473684,0
sample4777,48.42681258549931,0.02051983584131327,0.229014598540146,0.010502283105022832,0
sample1798,47.697218422252625,0.02051983584131327,0.229014598540146,0.010502283105022832,0
sample9494,47.241222070223436,0.02051983584131327,0.229014598540146,0.010497489730716568,0
sample8291,46.924829157175395,0.02051983584131327,0.2287015945330296,0.010497489730716568,0
sample7587,46.700045516613564,0.02051983584131327,0.22849340009103322,0.010483135824977211,0
sample8243,42.16043755697356,0.02051983584131327,0.2295381801554641,0.01054562127464466,0
sample8366,39.945280437756495,0.02051983584131327,0.22932846048423938,0.010555300596603947,0
sample3175,39.863325740318906,0.02051983584131327,0.22768670309653916,0.010492700729927007,0
sample5811,39.554950045413264,0.02051983584131327,0.22828558435652568,0.01044504995458674,0
sample3013,39.3621867881549,0.02051983584131327,0.23069852941176472,0.010478359908883827,0
sample1068,38.303693570451436,0.02051983584131327,0.22911912368781379,0.010507080858839652,0
sample8077,34.660633484162894,0.02051983584131327,0.22735507246376813,0.010407239819004524,0
sample5581,33.515731874145004,0.02051983584131327,0.2273348519362187,0.010535959688502062,0
sample6232,33.45487693710118,0.02051983584131327,0.22922374429223744,0.010540788267644362,0
sample9061,31.480637813211846,0.02051983584131327,0.2287015945330296,0.010502283105022832,0
sample8115,31.070615034168565,0.02051983584131327,0.2273348519362187,0.010483135824977211,0
sample8274,30.81130355515041,0.02051983584131327,0.22768670309653916,0.010564997703261369,0
sample3227,30.69216757741348,0.02051983584131327,0.23013321084060634,0.010507080858839652,0
sample6888,30.209281164695177,0.02051983584131327,0.226715129486597,0.010502283105022832,0
sample4097,29.872495446265937,0.02051983584131327,0.2282958199356913,0.010473588342440802,0
sample1855,29.37698954070032,0.02051983584131327,0.22661217075386011,0.010540788267644362,0
sample9426,27.57520510483136,0.02051983584131327,0.22638064810588773,0.010540788267644362,0
sample8287,27.119416590701913,0.02051983584131327,0.2271897810218978,0.010483135824977211,0
sample8443,25.989986345015932,0.02051983584131327,0.22514752610077168,0.010492700729927007,0
sample8760,23.47310847766636,0.02051983584131327,0.22639780018331807,0.010483135824977211,0
sample6138,4.688700999231361,0.02051983584131327,0.22613065326633167,0.010732617825478302,0
sample1171,61.13895216400911,0.020510483135824976,0.2287015945330296,0.010497489730716568,0
sample7348,59.15300546448088,0.020510483135824976,0.22779043280182232,0.010526315789473684,0
sample9964,58.79145842798728,0.020510483135824976,0.22818181818181818,0.010449795547478418,0
sample4255,57.557875624148885,0.020510483135824976,0.22797456857402362,0.01044030866999546,0
sample3334,54.87693710118505,0.020510483135824976,0.22891016871865025,0.010492700729927007,0
sample8375,54.441913439635535,0.020510483135824976,0.2287015945330296,0.010511882998171846,0
sample3671,54.17044424297371,0.020510483135824976,0.2276643990929705,0.01042611060743427,0
sample7270,54.14965986394558,0.020510483135824976,0.22731397459165154,0.010435571687840291,0
sample7600,54.09090909090909,0.020510483135824976,0.22859744990892533,0.010459299681673489,0
sample1237,53.59744990892532,0.020510483135824976,0.229014598540146,0.010473588342440802,0
sample8537,53.36976320582878,0.020510483135824976,0.2283500455788514,0.010492700729927007,0
sample8959,53.299954483386436,0.020510483135824976,0.2287015945330296,0.010468821119708694,0
sample6175,53.20600272851296,0.020510483135824976,0.22828558435652568,0.010464058234758872,0
sample6762,52.64357338195077,0.020510483135824976,0.229014598540146,0.010502283105022832,0
sample787,52.59799453053783,0.020510483135824976,0.22922374429223744,0.010487916096671226,0
sample8278,52.526172052799275,0.020510483135824976,0.22849340009103322,0.010473588342440802,0
sample5152,52.415679124886054,0.020510483135824976,0.2311233885819521,0.010492700729927007,0
sample261,51.476601544752384,0.020510483135824976,0.22828558435652568,0.010449795547478418,0
sample450,50.77413479052823,0.020510483135824976,0.2287015945330296,0.010487916096671226,0
sample8638,48.93035958124715,0.020510483135824976,0.22849340009103322,0.010502283105022832,0
sample1792,47.74487471526196,0.020510483135824976,0.2287015945330296,0.010487916096671226,0
sample820,47.17925386715196,0.020510483135824976,0.2283894449499545,0.010473588342440802,0
sample6405,46.90346083788707,0.020510483135824976,0.22891016871865025,0.010478359908883827,0
sample883,45.69476082004556,0.020510483135824976,0.229014598540146,0.010487916096671226,0
sample2193,44.33318161128812,0.020510483135824976,0.22911912368781379,0.010473588342440802,0
sample1838,43.07201458523245,0.020510483135824976,0.22932846048423938,0.010497489730716568,0
sample4146,41.25397546569741,0.020510483135824976,0.22818181818181818,0.010478359908883827,0
sample6451,40.97538742023701,0.020510483135824976,0.229014598540146,0.010521500457456541,0
sample4686,40.31890660592255,0.020510483135824976,0.22943327239488118,0.010497489730716568,0
sample4673,40.2461257976299,0.020510483135824976,0.22985347985347984,0.010487916096671226,0
sample4189,39.790337283500456,0.020510483135824976,0.22891016871865025,0.010526315789473684,0
sample745,39.509536784741144,0.020510483135824976,0.22797456857402362,0.010454545454545454,0
sample4340,38.22323462414579,0.020510483135824976,0.23016964695093994,0.010478359908883827,0
sample7634,37.9498861047836,0.020510483135824976,0.22922374429223744,0.010478359908883827,0
sample3704,35.22985889849795,0.020510483135824976,0.2287015945330296,0.010473588342440802,0
sample6462,34.092980856882406,0.020510483135824976,0.22866271109082612,0.010516689529035207,0
sample6422,33.40909090909091,0.020510483135824976,0.22595281306715065,0.010473588342440802,0
sample7227,32.36098450319052,0.020510483135824976,0.22851919561243145,0.01054562127464466,0
sample2447,31.63172288058341,0.020510483135824976,0.23016964695093994,0.010492700729927007,0
sample2902,30.159453302961275,0.020510483135824976,0.22820629849383842,0.010487916096671226,0
sample5539,28.76025524156791,0.020510483135824976,0.2266727355484752,0.010516689529035207,0
sample1686,27.77777777777778,0.020510483135824976,0.22789425706472197,0.010521500457456541,0
sample596,26.879271070615033,0.020510483135824976,0.22743846855059252,0.010531135531135532,0
sample5929,23.38489535941765,0.020510483135824976,0.22530723714155668,0.010589318600368325,0
sample5939,15.542388331814038,0.020510483135824976,0.21780388612742882,0.010511882998171846,0
sample2483,66.54545454545455,0.02050113895216401,0.22706630336058128,0.010483135824977211,0
sample8670,62.653339391185824,0.02050113895216401,0.22807814629713766,0.010459299681673489,0
sample8660,61.43701682582992,0.02050113895216401,0.22828558435652568,0.010464058234758872,0
sample4064,59.12806539509537,0.02050113895216401,0.22818181818181818,0.010468821119708694,0
sample393,58.76194811106054,0.02050113895216401,0.22859744990892533,0.010502283105022832,0
sample3705,58.578542326844726,0.02050113895216401,0.2272521502942508,0.010416666666666666,0
sample5685,57.53986332574032,0.02050113895216401,0.229014598540146,0.010487916096671226,0
sample1642,56.5375854214123,0.02050113895216401,0.2295381801554641,0.010483135824977211,0
sample1874,56.3752276867031,0.02050113895216401,0.22859744990892533,0.010497489730716568,0
sample6166,56.07094133697135,0.02050113895216401,0.22911912368781379,0.010459299681673489,0
sample3910,55.848884842967685,0.02050113895216401,0.22880583409298086,0.010468821119708694,0
sample4466,55.76748410535876,0.02050113895216401,0.22818181818181818,0.01044504995458674,0
sample8055,53.79028597367226,0.02050113895216401,0.22797456857402362,0.01044030866999546,0
sample4939,52.662721893491124,0.02050113895216401,0.22849340009103322,0.010473588342440802,0
sample6446,52.57168866636322,0.02050113895216401,0.22859744990892533,0.010468821119708694,0
sample7736,50.933940774487475,0.02050113895216401,0.229014598540146,0.010487916096671226,0
sample5754,50.83824195740824,0.02050113895216401,0.22797456857402362,0.01042611060743427,0
sample2217,50.79726651480638,0.02050113895216401,0.22855839416058393,0.010483135824977211,0
sample9193,50.11358473421172,0.02050113895216401,0.22818181818181818,0.010473588342440802,0
sample6558,48.56492027334852,0.02050113895216401,0.22891016871865025,0.010483135824977211,0
sample2723,48.51936218678816,0.02050113895216401,0.22474977252047315,0.010487916096671226,0
sample4164,45.21857923497268,0.02050113895216401,0.22859744990892533,0.010502283105022832,0
sample8123,45.18181818181818,0.02050113895216401,0.229014598540146,0.010464058234758872,0
sample2848,42.928603910868574,0.02050113895216401,0.22911912368781379,0.010459299681673489,0
sample6862,39.52748750567924,0.02050113895216401,0.22828558435652568,0.010454545454545454,0
sample8903,38.02367941712204,0.02050113895216401,0.22859744990892533,0.010483135824977211,0
sample6660,37.15325147794452,0.02050113895216401,0.2283894449499545,0.010526315789473684,0
sample8955,29.799818016378527,0.02050113895216401,0.22880583409298086,0.010473588342440802,0
sample4880,29.553734061930783,0.02050113895216401,0.22580645161290322,0.010487916096671226,0
sample7344,29.020501138952163,0.02050113895216401,0.22768670309653916,0.010511882998171846,0
sample8012,28.4674852205548,0.02050113895216401,0.22752293577981653,0.010464058234758872,0
sample3642,27.094717668488162,0.02050113895216401,0.22378574670903315,0.010555300596603947,0
sample5761,26.775956284153004,0.02050113895216401,0.2265874828688899,0.010473588342440802,0
sample2766,23.898228078146296,0.02050113895216401,0.2247394653375623,0.010454545454545454,0
sample3238,23.71415566681839,0.02050113895216401,0.2233318202451203,0.010540788267644362,0
sample7991,23.644646924829157,0.02050113895216401,0.2233318202451203,0.01054562127464466,0
sample8808,19.681818181818183,0.02050113895216401,0.2145748987854251,0.010555300596603947,0
sample6236,70.77272727272727,0.020491803278688523,0.22151898734177214,0.010464058234758872,0
sample2820,68.1383705052344,0.020491803278688523,0.2257039055404178,0.010478359908883827,0
sample3239,62.755798090040926,0.020491803278688523,0.226715129486597,0.010483135824977211,0
sample2491,62.11293260473588,0.020491803278688523,0.22824601366742597,0.010478359908883827,0
sample5538,60.87352138307552,0.020491803278688523,0.22880583409298086,0.010464058234758872,0
sample8701,60.65573770491803,0.020491803278688523,0.22545454545454546,0.010492700729927007,0
sample2114,60.24590163934426,0.020491803278688523,0.22814207650273224,0.010487916096671226,0
sample2858,59.936334697589814,0.020491803278688523,0.22393472348141433,0.010459299681673489,0
sample2479,59.73731884057971,0.020491803278688523,0.22655188038060717,0.01042611060743427,0
sample7188,58.32575068243858,0.020491803278688523,0.22783083219645292,0.010468821119708694,0
sample1593,58.22727272727273,0.020491803278688523,0.2283894449499545,0.010454545454545454,0
sample9421,57.923497267759565,0.020491803278688523,0.2287015945330296,0.010487916096671226,0
sample6270,57.03266787658802,0.020491803278688523,0.22609877661984595,0.01044504995458674,0
sample5797,55.783242258652095,0.020491803278688523,0.22880583409298086,0.010511882998171846,0
sample6022,55.38881309686221,0.020491803278688523,0.22737608003638018,0.010459299681673489,0
sample6424,54.43383356070942,0.020491803278688523,0.22849340009103322,0.010464058234758872,0
sample1731,53.57305416477014,0.020491803278688523,0.22849340009103322,0.010478359908883827,0
sample6795,52.622061482820975,0.020491803278688523,0.2272521502942508,0.010407239819004524,0
sample5657,50.887573964497044,0.020491803278688523,0.22880583409298086,0.010492700729927007,0
sample7846,50.31731640979148,0.020491803278688523,0.22756119673617406,0.010449795547478418,0
sample5208,48.63636363636363,0.020491803278688523,0.22818181818181818,0.010478359908883827,0
sample7950,48.2695810564663,0.020491803278688523,0.22814207650273224,0.010478359908883827,0
sample3917,46.67577413479053,0.020491803278688523,0.229014598540146,0.010483135824977211,0
sample733,44.489981785063755,0.020491803278688523,0.22932846048423938,0.010483135824977211,0
sample1460,42.81164695177434,0.020491803278688523,0.2283894449499545,0.010483135824977211,0
sample9530,42.467000455166136,0.020491803278688523,0.22964318389752975,0.010478359908883827,0
sample1803,40.80145719489982,0.020491803278688523,0.22932846048423938,0.010478359908883827,0
sample3594,39.29058663028649,0.020491803278688523,0.22849340009103322,0.010464058234758872,0
sample417,38.97226011823556,0.020491803278688523,0.22880583409298086,0.010468821119708694,0
sample654,38.80597014925373,0.020491803278688523,0.22756119673617406,0.010416666666666666,0
sample2675,37.53971856559237,0.020491803278688523,0.22787108488424876,0.01044504995458674,0
sample5458,34.638142922166594,0.020491803278688523,0.22845417236662108,0.010502283105022832,0
sample3242,34.28831286948613,0.020491803278688523,0.229014598540146,0.010535959688502062,0
sample5414,32.27704843820733,0.020491803278688523,0.22735507246376813,0.01041195110909914,0
sample2895,30.67819754210287,0.020491803278688523,0.22793448589626933,0.010535959688502062,0
sample4600,30.622444343480236,0.020491803278688523,0.22590909090909092,0.010468821119708694,0
sample2876,29.49705482555505,0.020491803278688523,0.22752043596730245,0.010430839002267574,0
sample1111,29.326047358834245,0.020491803278688523,0.2287015945330296,0.010483135824977211,0
sample7915,28.051001821493625,0.020491803278688523,0.22479564032697547,0.010497489730716568,0
sample9945,23.668639053254438,0.020491803278688523,0.22181818181818183,0.010468821119708694,0
sample7775,22.793448589626934,0.020491803278688523,0.22596810933940775,0.010492700729927007,0
sample6417,64.94096276112624,0.020482476103777878,0.22752043596730245,0.01044504995458674,0
sample7080,61.723356009070294,0.020482476103777878,0.22731397459165154,0.010435571687840291,0
sample5215,61.19199272065514,0.020482476103777878,0.22814207650273224,0.010464058234758872,0
sample6317,60.8991825613079,0.020482476103777878,0.22807814629713766,0.01044504995458674,0
sample8647,60.345611641655296,0.020482476103777878,0.22772727272727272,0.010464058234758872,0
sample5310,59.563834620626984,0.020482476103777878,0.22828558435652568,0.010454545454545454,0
sample2784,57.617098681218735,0.020482476103777878,0.22716946842344388,0.010464058234758872,0
sample6794,57.09736123748863,0.020482476103777878,0.22859744990892533,0.010483135824977211,0
sample5919,56.94822888283379,0.020482476103777878,0.22818181818181818,0.010449795547478418,0
sample6252,56.92866878691504,0.020482476103777878,0.22752043596730245,0.010454545454545454,0
sample7445,56.12198452435139,0.020482476103777878,0.22814207650273224,0.010473588342440802,0
sample9350,55.434288312869484,0.020482476103777878,0.2287015945330296,0.010464058234758872,0
sample3797,53.982703686845696,0.020482476103777878,0.22779043280182232,0.010473588342440802,0
sample2863,53.79718053660755,0.020482476103777878,0.22828558435652568,0.010464058234758872,0
sample4165,53.285002265518806,0.020482476103777878,0.2274580879021296,0.010430839002267574,0
sample9693,53.11788802913063,0.020482476103777878,0.22859744990892533,0.010483135824977211,0
sample1031,52.951861943687554,0.020482476103777878,0.2283894449499545,0.010473588342440802,0
sample7517,52.22727272727273,0.020482476103777878,0.22818181818181818,0.010459299681673489,0
sample5293,51.59235668789809,0.020482476103777878,0.229014598540146,0.010464058234758872,0
sample4824,48.86672710788758,0.020482476103777878,0.22756119673617406,0.010459299681673489,0
sample6540,48.338643604915795,0.020482476103777878,0.22859744990892533,0.010507080858839652,0
sample7486,48.06554392353209,0.020482476103777878,0.22859744990892533,0.010478359908883827,0
sample2155,46.81528662420382,0.020482476103777878,0.2295381801554641,0.010464058234758872,0
sample7850,45.93735814798003,0.020482476103777878,0.22787108488424876,0.01044504995458674,0
sample4780,45.09090909090909,0.020482476103777878,0.2287015945330296,0.010459299681673489,0
sample7645,42.31119199272066,0.020482476103777878,0.2283894449499545,0.010492700729927007,0
sample1226,41.02680599727397,0.020482476103777878,0.2283894449499545,0.010526315789473684,0
sample2045,39.72727272727273,0.020482476103777878,0.22828558435652568,0.010483135824977211,0
sample1944,39.36363636363637,0.020482476103777878,0.2283894449499545,0.010454545454545454,0
sample3961,37.3806275579809,0.020482476103777878,0.22828558435652568,0.010502283105022832,0
sample5302,37.21035892776011,0.020482476103777878,0.22818181818181818,0.010449795547478418,0
sample5435,36.495687698592825,0.020482476103777878,0.22859744990892533,0.01054562127464466,0
sample1113,31.59090909090909,0.020482476103777878,0.2275830678197542,0.010454545454545454,0
sample6328,7.3065075086638425,0.020482476103777878,0.22859744990892533,0.01044030866999546,0
sample8949,83.55496453900709,0.020473157415832575,0.19299004759844224,0.010195035460992909,0
sample4994,64.92265696087352,0.020473157415832575,0.22626079054975012,0.010487916096671226,0
sample3500,61.611588954277956,0.020473157415832575,0.22669683257918552,0.010430839002267574,0
sample8238,60.754888585720785,0.020473157415832575,0.22772727272727272,0.010478359908883827,0
sample8916,58.826205641492265,0.020473157415832575,0.22880583409298086,0.010468821119708694,0
sample4131,57.1168713051387,0.020473157415832575,0.22828558435652568,0.010507080858839652,0
sample9899,56.62431941923775,0.020473157415832575,0.22818181818181818,0.010459299681673489,0
sample2626,56.618313689936535,0.020473157415832575,0.22756119673617406,0.010435571687840291,0
sample8142,55.974557019536576,0.020473157415832575,0.22849340009103322,0.010449795547478418,0
sample3690,54.0,0.020473157415832575,0.22818181818181818,0.010459299681673489,0
sample913,53.79718053660755,0.020473157415832575,0.22828558435652568,0.010468821119708694,0
sample5582,53.40909090909091,0.020473157415832575,0.22818181818181818,0.010492700729927007,0
sample5977,51.31818181818182,0.020473157415832575,0.22828558435652568,0.010454545454545454,0
sample3902,50.22727272727273,0.020473157415832575,0.22911912368781379,0.010459299681673489,0
sample4151,49.22656960873521,0.020473157415832575,0.22887163088168114,0.010468821119708694,0
sample9590,48.817106460418564,0.020473157415832575,0.22922374429223744,0.010473588342440802,0
sample9092,48.72611464968153,0.020473157415832575,0.22803823395539372,0.010478359908883827,0
sample7123,48.70395634379263,0.020473157415832575,0.22828558435652568,0.010492700729927007,0
sample6939,46.542311191992724,0.020473157415832575,0.22943327239488118,0.010468821119708694,0
sample2047,44.827586206896555,0.020473157415832575,0.2272108843537415,0.01044030866999546,0
sample7792,44.81346678798908,0.020473157415832575,0.22880583409298086,0.010531135531135532,0
sample7087,44.27272727272727,0.020473157415832575,0.229014598540146,0.010454545454545454,0
sample7882,43.94904458598726,0.020473157415832575,0.23006416131989002,0.010473588342440802,0
sample4467,41.09900090826521,0.020473157415832575,0.22797456857402362,0.010497489730716568,0
sample3316,40.90081892629664,0.020473157415832575,0.22891016871865025,0.010473588342440802,0
sample3533,40.5368516833485,0.020473157415832575,0.22849340009103322,0.010497489730716568,0
sample9170,39.02991840435177,0.020473157415832575,0.2277676950998185,0.01042611060743427,0
sample5599,36.35122838944495,0.020473157415832575,0.23006416131989002,0.010502283105022832,0
sample896,35.94741613780598,0.020473157415832575,0.2277676950998185,0.01044504995458674,0
sample7266,32.30209281164695,0.020473157415832575,0.22932846048423938,0.010487916096671226,0
sample6974,31.43767060964513,0.020473157415832575,0.22866271109082612,0.010497489730716568,0
sample6961,30.104592996816734,0.020473157415832575,0.22636363636363635,0.010497489730716568,0
sample4485,27.785356980445655,0.020473157415832575,0.22494331065759637,0.010497489730716568,0
sample8530,26.61510464058235,0.020473157415832575,0.22617419060647515,0.010468821119708694,0
sample3650,25.284220100045474,0.020473157415832575,0.22626079054975012,0.010487916096671226,0
sample1985,21.737153251477945,0.020473157415832575,0.22327898550724637,0.010653080129689671,0
sample9572,20.83522469359964,0.020473157415832575,0.2174109156517817,0.010511882998171846,0
sample6666,65.78356533453076,0.020463847203274217,0.22376681614349775,0.010337078651685393,0
sample5799,65.17210144927536,0.020463847203274217,0.22634676324128564,0.010416666666666666,0
sample5491,64.8047229791099,0.020463847203274217,0.2274171584203359,0.010464058234758872,0
sample1437,61.154020899591096,0.020463847203274217,0.22762380736029078,0.010492700729927007,0
sample6729,60.80036380172806,0.020463847203274217,0.22793448589626933,0.010464058234758872,0
sample7524,59.39748201438849,0.020463847203274217,0.2260243133723548,0.010341726618705036,0
sample5287,59.390632105502505,0.020463847203274217,0.22793448589626933,0.010464058234758872,0
sample4963,58.655156746933216,0.020463847203274217,0.22818181818181818,0.010492700729927007,0
sample8698,58.40909090909091,0.020463847203274217,0.22849340009103322,0.010454545454545454,0
sample9012,56.92866878691504,0.020463847203274217,0.22818181818181818,0.010449795547478418,0
sample7021,56.383462062698776,0.020463847203274217,0.22818181818181818,0.010449795547478418,0
sample7590,54.37641723356009,0.020463847203274217,0.2277676950998185,0.010478359908883827,0
sample3521,54.01360544217687,0.020463847203274217,0.2276643990929705,0.010435571687840291,0
sample8886,52.8105167724388,0.020463847203274217,0.22756119673617406,0.010435571687840291,0
sample8037,51.750795816280124,0.020463847203274217,0.22880583409298086,0.010464058234758872,0
sample6029,51.47526100771675,0.020463847203274217,0.22787108488424876,0.010487916096671226,0
sample7843,50.362976406533576,0.020463847203274217,0.22849340009103322,0.01044030866999546,0
sample1863,49.27338782924614,0.020463847203274217,0.22922374429223744,0.01044504995458674,0
sample5062,48.70513402998637,0.020463847203274217,0.22807814629713766,0.010468821119708694,0
sample7560,48.476580263756254,0.020463847203274217,0.22943327239488118,0.010468821119708694,0
sample4890,44.45454545454545,0.020463847203274217,0.22818181818181818,0.010478359908883827,0
sample4337,42.90909090909091,0.020463847203274217,0.22818181818181818,0.010468821119708694,0
sample74,42.22727272727273,0.020463847203274217,0.22891016871865025,0.010502283105022832,0
sample5330,41.833030852994554,0.020463847203274217,0.2277676950998185,0.01044030866999546,0
sample699,41.52311876699909,0.020463847203274217,0.2277676950998185,0.010430839002267574,0
sample1786,40.04545454545455,0.020463847203274217,0.22818181818181818,0.010478359908883827,0
sample3761,40.04545454545455,0.020463847203274217,0.22818181818181818,0.010473588342440802,0
sample4349,39.33606184629377,0.020463847203274217,0.22849340009103322,0.010483135824977211,0
sample9129,39.33606184629377,0.020463847203274217,0.226715129486597,0.010487916096671226,0
sample5771,37.902859736722654,0.020463847203274217,0.22859744990892533,0.01044030866999546,0
sample231,35.83447021373352,0.020463847203274217,0.22849340009103322,0.010507080858839652,0
sample6165,35.69804456571169,0.020463847203274217,0.22922374429223744,0.010468821119708694,0
sample2413,33.69663941871026,0.020463847203274217,0.22818181818181818,0.010449795547478418,0
sample1585,33.635950975941896,0.020463847203274217,0.2274171584203359,0.01044030866999546,0
sample9283,33.27289211242067,0.020463847203274217,0.2272108843537415,0.010502283105022832,0
sample3445,32.66696955929123,0.020463847203274217,0.22484134179510426,0.010468821119708694,0
sample5242,31.741700773078673,0.020463847203274217,0.22849340009103322,0.010473588342440802,0
sample3089,29.40909090909091,0.020463847203274217,0.22706630336058128,0.010502283105022832,0
sample501,25.318181818181817,0.020463847203274217,0.22272521502942508,0.010492700729927007,0
sample4691,67.52484191508582,0.020454545454545454,0.22462787550744248,0.01038843721770551,0
sample5942,59.54648526077097,0.020454545454545454,0.2277676950998185,0.010430839002267574,0
sample5927,59.12806539509537,0.020454545454545454,0.22807814629713766,0.01044504995458674,0
sample3610,57.95918367346939,0.020454545454545454,0.2274171584203359,0.010430839002267574,0
sample2112,57.32426303854875,0.020454545454545454,0.2277676950998185,0.01044030866999546,0
sample559,57.091237579042456,0.020454545454545454,0.22649186256781192,0.010397830018083183,0
sample1140,56.31818181818182,0.020454545454545454,0.2283894449499545,0.010473588342440802,0
sample7492,56.14512471655329,0.020454545454545454,0.2276643990929705,0.010435571687840291,0
sample5147,56.10531093962778,0.020454545454545454,0.22797456857402362,0.010478359908883827,0
sample5955,55.90765052059756,0.020454545454545454,0.22735507246376813,0.01041195110909914,0
sample9151,55.45454545454545,0.020454545454545454,0.2283894449499545,0.010459299681673489,0
sample7316,55.09090909090909,0.020454545454545454,0.22828558435652568,0.010464058234758872,0
sample3092,55.0408719346049,0.020454545454545454,0.22814207650273224,0.010449795547478418,0
sample7550,54.2480690595184,0.020454545454545454,0.22807814629713766,0.010468821119708694,0
sample2929,53.560090702947846,0.020454545454545454,0.2277676950998185,0.010464058234758872,0
sample1697,53.12783318223028,0.020454545454545454,0.22756119673617406,0.010430839002267574,0
sample7639,52.61244888686961,0.020454545454545454,0.22807814629713766,0.010464058234758872,0
sample6845,51.60851835070231,0.020454545454545454,0.2274580879021296,0.01042611060743427,0
sample2020,51.359927470534906,0.020454545454545454,0.22828558435652568,0.01042611060743427,0
sample6863,50.158874262369494,0.020454545454545454,0.22855839416058393,0.01044504995458674,0
sample4221,49.0,0.020454545454545454,0.22859744990892533,0.010459299681673489,0
sample3665,47.18181818181818,0.020454545454545454,0.22922374429223744,0.010459299681673489,0
sample8216,43.25919201089423,0.020454545454545454,0.22828558435652568,0.010449795547478418,0
sample4619,41.5,0.020454545454545454,0.2287015945330296,0.010468821119708694,0
sample2133,39.718565592374034,0.020454545454545454,0.22807814629713766,0.01044504995458674,0
sample3603,39.63636363636363,0.020454545454545454,0.22803823395539372,0.010468821119708694,0
sample4051,37.13636363636363,0.020454545454545454,0.22828558435652568,0.010507080858839652,0
sample1564,36.89232167196729,0.020454545454545454,0.22849340009103322,0.010449795547478418,0
sample5271,36.27272727272727,0.020454545454545454,0.22747952684258416,0.010564997703261369,0
sample5662,36.13636363636363,0.020454545454545454,0.22891016871865025,0.010478359908883827,0
sample2209,34.770767135724014,0.020454545454545454,0.22797456857402362,0.01044030866999546,0
sample9896,34.0,0.020454545454545454,0.22772727272727272,0.010516689529035207,0
sample9913,31.507469443186963,0.020454545454545454,0.2274580879021296,0.010449795547478418,0
sample1221,30.727272727272727,0.020454545454545454,0.22747952684258416,0.010487916096671226,0
sample4844,30.045454545454547,0.020454545454545454,0.22737608003638018,0.010478359908883827,0
sample3954,29.5,0.020454545454545454,0.2284148012791229,0.010507080858839652,0
sample5051,29.259427532939572,0.020454545454545454,0.22807814629713766,0.010473588342440802,0
sample9731,28.272727272727273,0.020454545454545454,0.22911912368781379,0.010478359908883827,0
sample273,24.227272727272727,0.020454545454545454,0.22656960873521384,0.010579576816927323,0
sample9621,15.545454545454545,0.020454545454545454,0.21502474134053082,0.010516689529035207,0
sample5752,73.48141432456936,0.02044525215810995,0.22091974752028856,0.010435571687840291,0
sample1196,70.69513857337574,0.02044525215810995,0.2253968253968254,0.010459299681673489,0
sample8335,65.5884995507637,0.02044525215810995,0.22331838565022422,0.010337078651685393,0
sample6112,58.99182561307902,0.02044525215810995,0.2253968253968254,0.01044504995458674,0
sample7404,58.49227974568574,0.02044525215810995,0.2274171584203359,0.010454545454545454,0
sample8494,58.21234119782214,0.02044525215810995,0.22787108488424876,0.010435571687840291,0
sample5772,57.53176043557169,0.02044525215810995,0.22787108488424876,0.010435571687840291,0
sample870,51.87867813490267,0.02044525215810995,0.22756119673617406,0.01041195110909914,0
sample6833,49.90942028985507,0.02044525215810995,0.2274580879021296,0.010416666666666666,0
sample9010,49.477984566500226,0.02044525215810995,0.22828558435652568,0.01044030866999546,0
sample8235,49.364791288566245,0.02044525215810995,0.22828558435652568,0.010468821119708694,0
sample2204,48.84248751702224,0.02044525215810995,0.22922374429223744,0.01044504995458674,0
sample6665,48.54677565849228,0.02044525215810995,0.22797456857402362,0.010473588342440802,0
sample3598,48.02541988197912,0.02044525215810995,0.22787108488424876,0.010473588342440802,0
sample1155,46.73024523160763,0.02044525215810995,0.22797456857402362,0.010454545454545454,0
sample7563,43.55716878402904,0.02044525215810995,0.22787108488424876,0.010435571687840291,0
sample9763,43.09718437783833,0.02044525215810995,0.22797456857402362,0.010454545454545454,0
sample7724,41.37148047229791,0.02044525215810995,0.2287015945330296,0.010454545454545454,0
sample3508,40.7811080835604,0.02044525215810995,0.22797456857402362,0.010454545454545454,0
sample1876,34.47963800904977,0.02044525215810995,0.2274580879021296,0.010416666666666666,0
sample7883,33.621081326669696,0.02044525215810995,0.2283894449499545,0.010473588342440802,0
